Date,1066.KL,1155.KL,1818.KL,2089.KL,2305.KL,2488.KL,3301.KL,3476.KL,4006.KL,5008.KL,5014.KL,5109.KL,5176.KL,5185.KL,5209.KL,5212.KL,5227.KL,5228.KL,5236.KL,5347.KL,5398.KL,5606.KL,5819.KL,5878.KL,5983.KL,6351.KL,6432.KL,7084.KL,7100.KL,7103.KL
2025-04-03 08:00:00+0800,6.900000095,10.26000023,7.800000191,21.47206879,7.300000191,4.610000134,14,5.639999866,7.03000021,1.409999967,11,1.029999971,1.840000033,2.63368392,4.133999825,1.470000029,2.25,1.159999967,1.350000024,13.57999992,4.239999771,2.720000029,20.23999977,2.660000086,5.349999905,5.110000134,6.53000021,4.699999809,3,1.519999981
2025-04-04 08:00:00+0800,6.789999962,10.23999977,7.760000229,20.98228645,7.300000191,4.480000019,13.77999973,5.619999886,6.96999979,1.419999957,11,1.039999962,1.860000014,2.557893991,4.199999809,1.470000029,2.269999981,1.159999967,1.330000043,13.47999954,4.050000191,2.660000086,19.87999916,2.680000067,5.360000134,4.849999905,6.420000076,4.639999866,2.950000048,1.519999981
2025-04-07 08:00:00+0800,6.489999771,10,7.380000114,20.53168488,7.300000191,4.28000021,12.96000004,5.400000095,6.760000229,1.440000057,11,1,1.799999952,2.425262928,3.940000057,1.389999986,2.230000019,1.110000014,1.25999999,13.11999989,3.690000057,2.549999952,19.31999969,2.559999943,5.150000095,4.650000095,5.820000172,4.610000134,2.869999886,1.440000057
2025-04-08 08:00:00+0800,6.480000019,9.880000114,7.400000095,20.62964249,7.300000191,4.170000076,13.23999977,5.400000095,6.670000076,1.399999976,11,1.00999999,1.799999952,2.415788889,3.960000038,1.419999957,2.200000048,1.110000014,1.269999981,13.22000027,3.769999981,2.599999905,19.37999916,2.609999895,5.21999979,4.860000134,6,4.659999847,3.029999971,1.440000057
2025-04-09 08:00:00+0800,6.230000019,9.5,7.28000021,20.39454651,7.300000191,4.039999962,12.73999977,5.21999979,6.559999943,1.340000033,11,0.985000014,1.809999943,2.273684025,3.75,1.360000014,2.150000095,1.110000014,1.24000001,12.81999969,3.589999914,2.579999924,18.5,2.569999933,5.300000191,4.75,5.71999979,4.659999847,2.970000029,1.409999967
2025-04-10 08:00:00+0800,6.460000038,9.989999771,7.510000229,20.80596542,7.300000191,4.340000153,12.93999958,5.260000229,6.699999809,1.389999986,11,1,1.860000014,2.368421078,3.880000114,1.419999957,2.230000019,1.120000005,1.299999952,13.30000019,3.849999905,2.619999886,19.26000023,2.630000114,5.21999979,4.940000057,5.980000019,4.670000076,3,1.480000019
2025-04-11 08:00:00+0800,6.480000019,9.819999695,7.550000191,21.06065178,7.300000191,4.300000191,13.19999981,5.190000057,6.699999809,1.389999986,11,1,1.860000014,2.349473,4.059999943,1.429999948,2.319999933,1.120000005,1.309999943,13.22000027,3.769999981,2.599999905,19.26000023,2.650000095,5.309999943,5,5.809999943,4.699999809,3,1.470000029
2025-04-14 08:00:00+0800,6.590000153,9.890000343,7.610000134,21.3545208,7.349999905,4.329999924,13.5,5.260000229,6.769999981,1.419999957,11,1.00999999,1.899999976,2.453684092,4.050000191,1.460000038,2.269999981,1.120000005,1.320000052,13.38000011,3.950000048,2.599999905,19.36000061,2.640000105,5.400000095,5.039999962,5.960000038,4.75,3.039999962,1.480000019
2025-04-15 08:00:00+0800,6.639999866,9.93999958,7.679999828,21.3545208,7.300000191,4.349999905,13.60000038,5.260000229,6.820000172,1.419999957,11,1.019999981,1.909999967,2.510525942,4.079999924,1.450000048,2.279999971,1.110000014,1.350000024,13.43999958,3.940000057,2.640000105,19.60000038,2.700000048,5.5,5.090000153,6.03000021,4.739999771,3.019999981,1.549999952
2025-04-16 08:00:00+0800,6.559999943,9.840000153,7.75,22.04021645,7.300000191,4.309999943,13.56000042,5.210000038,6.820000172,1.399999976,11,1.00999999,1.929999948,2.482105017,4.079999924,1.450000048,2.289999962,1.129999995,1.350000024,13.43999958,3.890000105,2.640000105,19.5,2.700000048,5.369999886,5.079999924,6,4.699999809,3.00999999,1.5
