Date,2089.KL,3301.KL,1155.KL,4006.KL,5209.KL,5347.KL,5983.KL,1066.KL,1818.KL,5228.KL,5176.KL,5109.KL,5236.KL,5606.KL,6432.KL,3476.KL,5227.KL,7100.KL,2488.KL,7084.KL,5014.KL,5212.KL,7103.KL,6351.KL,5398.KL,5008.KL,5878.KL,2305.KL,5819.KL,5185.KL
2022-03-22,7.54830122,7.349191189,7.536260128,4.854875088,2.269476175,8.141763687,2.623015165,4.810929775,6.21020031,0.766104221,1.172701478,0.780562222,0.87228018,1.398304701,2.876876354,3.220678329,1.201162338,2.421498537,3.03761673,3.100304842,6.310133934,1.002028704,0.597322881,4.364619255,1.353710651,0.829407036,0.952166319,5.351154804,18.58312798,1.498925209
2022-03-23,7.5382514,7.373288155,7.630142689,4.896157742,2.28622508,8.150538445,2.623015165,4.883944988,6.201238632,0.766104221,1.164078593,0.772077858,0.868584454,1.436440229,2.869101286,3.274656534,1.209562063,2.470417261,3.029202461,3.132266521,6.349449635,0.993815243,0.597322881,4.364619255,1.3657974,0.829407036,0.952166319,5.351154804,18.89653206,1.507116079
2022-03-24,7.5382514,7.32509613,7.664281845,4.879645348,2.277850389,8.203179359,2.583866119,4.867719173,6.246045589,0.766104221,1.146833062,0.789046586,0.868584454,1.461864233,2.892426968,3.256663561,1.234761596,2.445957899,3.029202461,3.138659239,6.33962059,1.002028704,0.606419146,4.381602287,1.373855472,0.829407036,0.952166319,5.351154804,18.80435371,1.498925209
2022-03-25,7.528199196,7.341159821,7.596004009,4.945696831,2.277850389,8.176858902,2.576035976,4.859606743,6.228122711,0.766104221,1.155455828,0.810257554,0.868584454,1.468220711,2.884651661,3.265660048,1.251560807,2.462264299,3.03761673,3.145052195,6.359278202,1.026668668,0.600355566,4.381602287,1.406086445,0.834526777,0.952166319,5.397686481,18.74905014,1.53168869
2022-03-28,7.5382514,7.333127975,7.647213459,5.061290264,2.269476175,8.168086052,2.560376167,4.835268021,6.111625671,0.771907389,1.172701478,0.822984099,0.861192048,1.436440229,2.876876354,3.265660048,1.243161201,2.470417261,3.071274757,3.164228916,6.33962059,1.034881949,0.597322881,4.432551384,1.373855472,0.849886179,0.9615013,5.397686481,18.65686989,1.597215414
2022-03-29,7.5382514,7.309032917,7.596004009,5.061290264,2.269476175,8.080350876,2.552546263,4.810929775,6.246045589,0.766104221,1.164078593,0.814499736,0.868584454,1.461864233,2.876876354,3.247667551,1.226361752,2.429651737,3.046031475,3.164228916,6.33962059,1.043095231,0.588226557,4.381602287,1.377884269,0.851592839,0.952166319,5.397686481,18.58312798,1.621788025
2022-03-30,7.558353901,7.309032917,7.578934669,5.044777393,2.277850389,8.080349922,2.466417789,4.819042683,6.272929192,0.771907389,1.172701478,0.814499736,0.864888728,1.480932236,2.907977819,3.247667551,1.251560807,2.445957899,3.071274757,3.177013636,6.831064224,1.043095231,0.603387296,4.390093803,1.373855472,0.851592839,0.944683731,5.397686481,18.58312798,1.605406284
2022-03-31,7.5382514,7.309032917,7.630142689,5.028263092,2.269476175,8.053505898,2.419437885,4.835268021,6.33565855,0.771907389,1.215815425,0.822984099,0.875976801,1.468220711,2.907977819,3.247667551,1.285159826,2.462264299,3.163834095,3.208975077,6.831064224,1.084162116,0.63370806,4.347635746,1.393999934,0.851592839,0.944683731,5.397686481,18.61999893,1.638169646
2022-04-01,7.5382514,7.228713036,7.664281845,5.110830307,2.294599056,8.160885811,2.435097933,4.859606743,6.353580952,0.766104221,1.207192659,0.818741858,0.861192048,1.461864233,2.923528194,3.284157991,1.285159826,2.470417261,3.15541935,3.279292345,6.791748524,1.084162116,0.63370806,4.347635746,1.406086445,0.849886179,0.954036951,5.397686481,18.82279205,1.662742138
2022-04-04,7.71916914,7.317063332,7.647213459,5.127342701,2.294599056,8.116143227,2.497736931,4.843380451,6.362542629,0.766104221,1.207192659,0.814499736,0.864888728,1.468220711,3.032382965,3.320648909,1.276759863,2.470417261,3.147004843,3.32403779,6.831064224,1.067735314,0.606419146,4.381602287,1.406086445,0.851592839,0.930653751,5.397686481,18.61999893,1.662742138
2022-04-05,7.779476166,7.341159821,7.561863899,5.127342701,2.277850389,8.062454224,2.552546263,4.82715559,6.407349586,0.771907389,1.198569655,0.814499736,0.864888728,1.487288356,3.032382965,3.320648909,1.268360138,2.5030303,3.163834095,3.298469067,6.762261868,1.075948834,0.600355566,4.373112202,1.438317537,0.853299439,0.91662389,5.397686481,18.5278244,1.646360517
2022-04-06,7.890036583,7.341159821,7.587469101,5.185139179,2.277850389,8.053505898,2.529056549,4.851494312,6.398387909,0.771907389,1.22443831,0.814499736,0.868584454,1.468220711,3.024607897,3.311525822,1.285159826,2.4948771,3.172248363,3.330430746,6.890037537,1.075948834,0.594291031,4.364619255,1.44637537,0.86183238,0.91662389,5.397686481,18.67530632,1.646360517
2022-04-07,7.890036583,7.27690506,7.536260128,5.218165398,2.302973986,8.080349922,2.583866119,4.859606743,6.380465031,0.766104221,1.198569655,0.801773071,0.861192048,1.474575877,3.009057045,3.311525822,1.276759863,2.4948771,3.172248363,3.228152275,6.880208015,1.059521914,0.603387296,4.347635746,1.442346573,0.86183238,0.902593791,5.397686481,18.82279205,1.654551268
2022-04-08,7.950342178,7.292967796,7.553330898,5.383297443,2.277850389,8.07140255,2.529056549,4.875833035,6.344620228,0.766104221,1.198569655,0.810257554,0.864888728,1.474575877,3.032382965,3.348016739,1.285159826,2.4948771,3.197491646,3.30486083,6.840893269,1.059521914,0.594291031,4.373112202,1.44637537,0.85500598,0.91194725,5.397686481,18.78591728,1.646360517
2022-04-11,8.040801048,7.292967796,7.553330898,5.523659229,2.28622508,8.044557571,2.544716358,4.82715559,6.344620228,0.748692811,1.207192659,0.806015372,0.85749644,1.474575877,3.009057045,3.384507418,1.285159826,2.4948771,3.180662632,3.228152275,6.742604256,1.059521914,0.597322881,4.373112202,1.426231027,0.832820237,0.902593791,5.397686481,18.89653206,1.638169646
2022-04-12,8.111159325,7.228713036,7.527724743,5.507146358,2.294599056,8.044557571,2.536886692,4.82715559,6.281891346,0.754495978,1.207192659,0.806015372,0.853799939,1.468220711,3.001281738,3.366262197,1.285159826,2.470417261,3.180662632,3.132266521,6.742604256,1.067735314,0.597322881,4.356127739,1.454433322,0.892551184,0.897917211,5.397686481,18.82279205,1.638169646
